name,description,areas,author,collection,code,rawFileDir,convFileDir 
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/da/3b/68/f0/e3/d3/11/e6/b6/04/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/da/3b/68/f0/e3/d3/11/e6/b6/04/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/de/27/22/10/e3/d3/11/e6/ab/aa/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/de/27/22/10/e3/d3/11/e6/ab/aa/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/57/f3/8d/90/e3/d4/11/e6/ba/9a/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/57/f3/8d/90/e3/d4/11/e6/ba/9a/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/e2/1b/db/e0/e3/d3/11/e6/b3/75/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/e2/1b/db/e0/e3/d3/11/e6/b3/75/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/e6/1f/62/c0/e3/d3/11/e6/99/ad/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/e6/1f/62/c0/e3/d3/11/e6/99/ad/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/53/bd/80/80/e5/3e/11/e6/a1/e1/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/53/bd/80/80/e5/3e/11/e6/a1/e1/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/83/3b/b7/20/52/b0/11/e7/95/40/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/83/3b/b7/20/52/b0/11/e7/95/40/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/b8/4d/20/70/52/b5/11/e7/80/77/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/b8/4d/20/70/52/b5/11/e7/80/77/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/ea/41/46/60/52/c9/11/e7/b3/8c/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/ea/41/46/60/52/c9/11/e7/b3/8c/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/38/e5/cf/c0/52/b6/11/e7/ae/59/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/38/e5/cf/c0/52/b6/11/e7/ae/59/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/ac/52/2e/50/52/d8/11/e7/89/fa/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/ac/52/2e/50/52/d8/11/e7/89/fa/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/52/5e/79/40/52/b9/11/e7/a6/fb/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/52/5e/79/40/52/b9/11/e7/a6/fb/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/2e/57/ac/b0/52/dc/11/e7/ab/97/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/2e/57/ac/b0/52/dc/11/e7/ab/97/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/8a/d2/aa/b0/52/c0/11/e7/b9/97/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/8a/d2/aa/b0/52/c0/11/e7/b9/97/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/72/4e/5f/c0/53/1f/11/e7/9a/0b/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/72/4e/5f/c0/53/1f/11/e7/9a/0b/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/07/69/fa/a0/60/e6/11/e7/88/27/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/07/69/fa/a0/60/e6/11/e7/88/27/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/05/b8/83/90/61/b6/11/e7/9d/a9/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/05/b8/83/90/61/b6/11/e7/9d/a9/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/a8/52/a1/80/60/ee/11/e7/80/d3/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/a8/52/a1/80/60/ee/11/e7/80/d3/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/49/9c/dc/20/62/72/11/e7/81/14/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/49/9c/dc/20/62/72/11/e7/81/14/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/14/84/82/20/61/b6/11/e7/83/9f/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/14/84/82/20/61/b6/11/e7/83/9f/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/cd/6e/61/b0/60/e5/11/e7/86/a4/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/cd/6e/61/b0/60/e5/11/e7/86/a4/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/f5/e7/23/00/60/f1/11/e7/98/30/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/f5/e7/23/00/60/f1/11/e7/98/30/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/2e/d1/50/00/62/73/11/e7/91/fc/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/2e/d1/50/00/62/73/11/e7/91/fc/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/7d/4e/63/30/61/ba/11/e7/82/2e/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/7d/4e/63/30/61/ba/11/e7/82/2e/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/eb/0f/d6/c0/62/7c/11/e7/aa/18/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/eb/0f/d6/c0/62/7c/11/e7/aa/18/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/05/21/f1/00/67/29/11/e7/ab/3e/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/05/21/f1/00/67/29/11/e7/ab/3e/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/96/7c/da/20/62/06/11/e7/af/6a/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/96/7c/da/20/62/06/11/e7/af/6a/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/81/fc/9e/60/62/7d/11/e7/ac/e6/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/81/fc/9e/60/62/7d/11/e7/ac/e6/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/48/bc/c1/e0/67/3f/11/e7/b5/fa/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/48/bc/c1/e0/67/3f/11/e7/b5/fa/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/3a/b1/8f/20/6a/5c/11/e7/90/1d/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/3a/b1/8f/20/6a/5c/11/e7/90/1d/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/d3/41/be/40/67/82/11/e7/a2/45/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/d3/41/be/40/67/82/11/e7/a2/45/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/16/44/0d/80/6a/ab/11/e7/80/3e/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/16/44/0d/80/6a/ab/11/e7/80/3e/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/0f/9e/38/50/67/88/11/e7/99/10/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/0f/9e/38/50/67/88/11/e7/99/10/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/b2/4e/c6/20/68/0d/11/e7/93/15/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/b2/4e/c6/20/68/0d/11/e7/93/15/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/6d/8a/f0/d0/6b/74/11/e7/9f/80/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/6d/8a/f0/d0/6b/74/11/e7/9f/80/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/33/83/6b/40/6b/17/11/e7/88/77/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/33/83/6b/40/6b/17/11/e7/88/77/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/25/6f/1f/c0/6b/1e/11/e7/a0/48/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/25/6f/1f/c0/6b/1e/11/e7/a0/48/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/84/2b/82/50/6a/3e/11/e7/9e/cb/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/84/2b/82/50/6a/3e/11/e7/9e/cb/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/6c/4b/b5/40/78/05/11/e7/a9/32/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/6c/4b/b5/40/78/05/11/e7/a9/32/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/ed/bb/af/00/6b/52/11/e7/b3/52/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/ed/bb/af/00/6b/52/11/e7/b3/52/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/5f/d2/86/b0/78/0d/11/e7/9d/ae/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/5f/d2/86/b0/78/0d/11/e7/9d/ae/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/36/ec/77/40/7a/b7/11/e7/94/47/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/36/ec/77/40/7a/b7/11/e7/94/47/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/e7/6e/d0/50/78/77/11/e7/b5/ea/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/e7/6e/d0/50/78/77/11/e7/b5/ea/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/23/f2/94/30/7a/bc/11/e7/9a/78/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/23/f2/94/30/7a/bc/11/e7/9a/78/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/1a/80/e2/60/78/d9/11/e7/ac/72/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/1a/80/e2/60/78/d9/11/e7/ac/72/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/4f/ad/01/20/fe/35/11/e8/89/b1/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/4f/ad/01/20/fe/35/11/e8/89/b1/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/a2/74/7a/f0/f8/68/11/e8/a0/3f/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/a2/74/7a/f0/f8/68/11/e8/a0/3f/00/50/56/bd/73/ad
Einführung,,Einführung,"[{'id': 303, 'firstName': 'Harald', 'lastName': 'Bierbaum', 'title': 'Dr.', 'photoAvailable': True}, {'id': 341, 'firstName': 'Matthias', 'lastName': 'Rießland', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 356, 'name': 'Darmstädter Pädagogik lebt! Ringvorlesung von Studierenden für Studierende'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/ac/59/5a/c0/1c/ef/11/ea/a2/a5/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/ac/59/5a/c0/1c/ef/11/ea/a2/a5/00/50/56/bd/73/ae
Heinz-Joachim Heydorns Bildungstheorie,,Heinz-Joachim Heydorns Bildungstheorie,"[{'id': 342, 'firstName': 'Julia', 'lastName': 'Schäfer', 'title': '', 'photoAvailable': False}, {'id': 343, 'firstName': 'Alexandra', 'lastName': 'Catterfeld', 'title': '', 'photoAvailable': False}]","[{'id': 356, 'name': 'Darmstädter Pädagogik lebt! Ringvorlesung von Studierenden für Studierende'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/c2/6c/c0/90/1c/ef/11/ea/9d/b2/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/c2/6c/c0/90/1c/ef/11/ea/9d/b2/00/50/56/bd/73/ae
"Zur pädagogischen Kategorie ""Mensch"" bei Hans-Jochen Gamm",,"Zur pädagogischen Kategorie ""Mensch"" bei Hans-Jochen Gamm","[{'id': 345, 'firstName': 'Benedikt', 'lastName': 'Pielenz', 'title': '', 'photoAvailable': False}, {'id': 346, 'firstName': 'Lisa-Marie', 'lastName': 'Schramm', 'title': '', 'photoAvailable': False}]","[{'id': 356, 'name': 'Darmstädter Pädagogik lebt! Ringvorlesung von Studierenden für Studierende'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/dd/ce/2e/a0/1c/ef/11/ea/96/2b/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/dd/ce/2e/a0/1c/ef/11/ea/96/2b/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/44/27/14/80/21/7a/11/ea/bd/65/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/44/27/14/80/21/7a/11/ea/bd/65/00/50/56/bd/73/ad
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/a0/7b/e8/d0/22/4e/11/ea/86/41/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/a0/7b/e8/d0/22/4e/11/ea/86/41/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/10/18/0c/60/6c/ea/11/ea/ae/32/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/10/18/0c/60/6c/ea/11/ea/ae/32/00/50/56/bd/73/ae
Slides,,Slides,[],[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/b5/9d/fe/a0/6e/9e/11/ea/85/9f/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/b5/9d/fe/a0/6e/9e/11/ea/85/9f/00/50/56/bd/73/ad
3.6.7 - Relativistische Schwerionenstöße,,3.6.7 - Relativistische Schwerionenstöße,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/bb/08/e8/00/6b/c2/11/e7/82/a3/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/bb/08/e8/00/6b/c2/11/e7/82/a3/00/50/56/bd/73/ad
4.4.2 - Rotationen,,4.4.2 - Rotationen,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/49/3d/ec/40/6c/83/11/e7/94/9e/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/49/3d/ec/40/6c/83/11/e7/94/9e/00/50/56/bd/73/ae
5 - Die Konstituenten der Kerne und Elementarteilchen,,5 - Die Konstituenten der Kerne und Elementarteilchen,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/5e/af/e1/f0/6c/83/11/e7/a3/93/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/5e/af/e1/f0/6c/83/11/e7/a3/93/00/50/56/bd/73/ae
3.5.4 - Neutrino-Experimente (Fortsetzung),,3.5.4 - Neutrino-Experimente (Fortsetzung),"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/17/e4/81/e0/56/85/11/e7/a3/fd/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/17/e4/81/e0/56/85/11/e7/a3/fd/00/50/56/bd/73/ae
3.6.1 - Streuung und Reaktion,,3.6.1 - Streuung und Reaktion,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/2e/27/aa/40/56/85/11/e7/aa/37/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/2e/27/aa/40/56/85/11/e7/aa/37/00/50/56/bd/73/ae
3.5.2 - Theoretische Beschreibung des Beta-Zerfalls (Fortsetzung),,3.5.2 - Theoretische Beschreibung des Beta-Zerfalls (Fortsetzung),"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/30/3e/69/20/57/31/11/e7/8a/b6/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/30/3e/69/20/57/31/11/e7/8a/b6/00/50/56/bd/73/ad
3.5.3 - Paritätsverletzung,,3.5.3 - Paritätsverletzung,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/16/88/80/d0/57/34/11/e7/9b/c5/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/16/88/80/d0/57/34/11/e7/9b/c5/00/50/56/bd/73/ad
3.5.4 - Neutrino-Experimente,,3.5.4 - Neutrino-Experimente,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/98/81/83/70/57/34/11/e7/a5/25/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/98/81/83/70/57/34/11/e7/a5/25/00/50/56/bd/73/ad
"Einführung, Organisatorisches",,"Einführung, Organisatorisches","[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/8e/33/02/30/29/8b/11/e7/bd/c4/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/8e/33/02/30/29/8b/11/e7/bd/c4/00/50/56/bd/73/ad
1.1.1 - Struktur der Materie,,1.1.1 - Struktur der Materie,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/fb/43/1f/d0/29/8c/11/e7/92/45/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/fb/43/1f/d0/29/8c/11/e7/92/45/00/50/56/bd/73/ad
1.1.2 - Fermionen und Bosonen (Fortsetzung),,1.1.2 - Fermionen und Bosonen (Fortsetzung),"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/3f/6f/1d/00/2a/7b/11/e7/8b/4e/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/3f/6f/1d/00/2a/7b/11/e7/8b/4e/00/50/56/bd/73/ae
1.2.1 - Größenordnungen,,1.2.1 - Größenordnungen,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/65/7f/fc/80/2a/7b/11/e7/9e/47/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/65/7f/fc/80/2a/7b/11/e7/9e/47/00/50/56/bd/73/ae
3.6.2 - Optisches Modell,,3.6.2 - Optisches Modell,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/0b/d4/3f/20/5b/ef/11/e7/ac/f5/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/0b/d4/3f/20/5b/ef/11/e7/ac/f5/00/50/56/bd/73/ad
1.2.2 - Wirkungsquerschnitt,,1.2.2 - Wirkungsquerschnitt,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/84/35/9e/a0/2a/7b/11/e7/9a/05/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/84/35/9e/a0/2a/7b/11/e7/9a/05/00/50/56/bd/73/ae
3.6.3 - Compoundkernreaktionen,,3.6.3 - Compoundkernreaktionen,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/23/99/25/80/5b/ef/11/e7/85/b3/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/23/99/25/80/5b/ef/11/e7/85/b3/00/50/56/bd/73/ad
3.6.4 - Direkte Reaktionen,,3.6.4 - Direkte Reaktionen,"[{'id': 35, 'firstName': 'Joachim', 'lastName': 'Enders', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 270, 'name': 'Kernphysik'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/4d/22/62/e0/5b/ef/11/e7/96/7a/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/4d/22/62/e0/5b/ef/11/e7/96/7a/00/50/56/bd/73/ad
